"course","title"
"http://is-concordia.io/COMP474","Intelligent Systems"
"http://is-concordia.io/ENGR307","Engineering Industrial Experience Work Term III"
"http://is-concordia.io/SCOM492","Supply Chain Simulation"
"http://is-concordia.io/JOUR445","Advanced Photojournalism"
"http://is-concordia.io/AERO371","Modelling and Control Systems"
"http://is-concordia.io/MECH6051","Process Dynamics and Control"
"http://is-concordia.io/PERC322","Gender and Sexuality in Performance"
"http://is-concordia.io/BIOL351","Basic Population Ecology"
"http://is-concordia.io/PHIL261","Aristotle and Hellenistic Philosophy"
"http://is-concordia.io/JOUR443","The Digital Magazine"
"http://is-concordia.io/INSE6130","Operating Systems Security"
"http://is-concordia.io/JPER324","Eclectic Ensemble II"
"http://is-concordia.io/MECH371","Analysis and Design of Control Systems"
"http://is-concordia.io/FRAA423","Rédaction avancée"
"http://is-concordia.io/DRAW410","Narration, Time, Stories II"
"http://is-concordia.io/ELEC6311","Radiation and Scattering of Waves"
"http://is-concordia.io/TESL471","English Language Arts: Secondary"
"http://is-concordia.io/CIVI465","Water Pollution and Control"
"http://is-concordia.io/SCUL210","Sculpture and Material Practices"
"http://is-concordia.io/CIVI6691","Greenhouse Gases and Control"
"http://is-concordia.io/URBS362","Quantitative Research Methods"
"http://is-concordia.io/INSE6230","Total Quality Project Management"
"http://is-concordia.io/PHYS679*","Computational Methods in Physics with Python"
"http://is-concordia.io/EDUC360","Introduction to Inclusive Practices"
"http://is-concordia.io/POLI300","Not‑for‑Profit Organizations and the Law"
"http://is-concordia.io/INDU6421","Occupational Safety Engineering"
"http://is-concordia.io/CIVI6461","Pavement Management Systems"
"http://is-concordia.io/SSDB220","Introduction to Theories of Sexuality"
"http://is-concordia.io/WSDB394","Tutorial in Women’s Studies"
"http://is-concordia.io/MBA644","Marketing Management"
"http://is-concordia.io/EXCI253","Human Anatomy I: Musculoskeletal Anatomy"
"http://is-concordia.io/GEOG361","Research Design and Qualitative Methods"
"http://is-concordia.io/INDU6341","Advanced Concepts in Quality Improvement"
"http://is-concordia.io/GEOG490","Internship in Geography"
"http://is-concordia.io/COMP444","System Software Design"
"http://is-concordia.io/MARK305","Consumer Behaviour"
"http://is-concordia.io/ECON695","Special Topics: Computational Economics"
"http://is-concordia.io/MECH6771","Driverless Ground Vehicles"
"http://is-concordia.io/MANA343","Negotiation and Conflict Resolution"
"http://is-concordia.io/COMS324","Communication Analysis of Environment"
"http://is-concordia.io/BTM495","Information Systems Design and Implementation"
"http://is-concordia.io/TESL231","Modern English Grammar"
"http://is-concordia.io/CIVI6021","Durability of Concrete Materials"
"http://is-concordia.io/ENCS6042","Communication for the Innovation Process"
"http://is-concordia.io/MBA660","Small Business Consulting Bureau"
"http://is-concordia.io/GEOG260","Mapping the Environment"
"http://is-concordia.io/IADI301","Undergraduate Aerospace Industry Project I"
"http://is-concordia.io/IMCA499","Special Topics in Intermedia"
"http://is-concordia.io/PHOT470","Professional Internship"
"http://is-concordia.io/ARTX380","Intermediate Integrated Studio in Contemporary Art Practices"
"http://is-concordia.io/COEN6531","ASIC Synthesis"
"http://is-concordia.io/WSDB491","Feminist Perspectives on Culture"
"http://is-concordia.io/ENGL225","Introductory Creative Writing: Poetry"
"http://is-concordia.io/COMP108","Computer ScienceIndustrial Experience Reflective Learning I"
"http://is-concordia.io/COEN490","Capstone Computer Engineering Design Project"
"http://is-concordia.io/MECH424","MEMS - Design and Fabrication"
"http://is-concordia.io/LOYC420","Integrative Project"
"http://is-concordia.io/FTRA684","Tutorat en linguistique"
"http://is-concordia.io/AHSC438","Internship in Therapeutic Recreation"
"http://is-concordia.io/MBA642","Financial Reporting for Responsible Decision Making"
"http://is-concordia.io/INSE6441","Applied Game Theory and Mechanism Design"
"http://is-concordia.io/MECH390","Mechanical Engineering Design Project"
"http://is-concordia.io/COMP472","Artificial Intelligence"
"http://is-concordia.io/DFTT405","Independent Study II"
"http://is-concordia.io/PERC421","Socially Engaged and Cctivist  Performance"
"http://is-concordia.io/ENGL348","Creative Writing: Poetry"
"http://is-concordia.io/ELEC6881","Fundamentals and Applications of MIMO Communications"
"http://is-concordia.io/BLDG6651","Fire and Smoke Control in Buildings"
"http://is-concordia.io/BIOL510","Bioinformatics"
"http://is-concordia.io/DFTT311","Lighting Design Conception"
"http://is-concordia.io/PERC356","Puppetry and Performing Object Workshop"
"http://is-concordia.io/BLDG6741","HVAC Control Systems"
"http://is-concordia.io/BSTA477","Managerial Forecasting"
"http://is-concordia.io/INSE7100","Design and Analysis of Security Protocols"
"http://is-concordia.io/COEN6312","Model-Driven Software Engineering"
"http://is-concordia.io/ECON681","Econometric Theory II"
"http://is-concordia.io/ELEC6621","Digital Waveform Compression"
"http://is-concordia.io/ADED230","Roles and Competencies of Adult Educators"
"http://is-concordia.io/DANC240","Principles of Contemporary Dance"
"http://is-concordia.io/PERC499","Special Topics in Performance Creation"
"http://is-concordia.io/COMP371","Computer Graphics"
"http://is-concordia.io/PERC399","Special Topics in Performance Creation"
"http://is-concordia.io/ENGL480","Independent Studies"
"http://is-concordia.io/PTNG314","Life in the Round: Painting the Figure from Observation I"
"http://is-concordia.io/PHYS440","Computational Methods in Physics with Python"
"http://is-concordia.io/PHIL497","Tutorial in Philosophy"
"http://is-concordia.io/HIST381","The Politics of the Past"
"http://is-concordia.io/ENGL670","Seminar in Creative Writing: Prose Fiction, Poetry and Drama"
"http://is-concordia.io/ELEC440","Controlled Electric Drives"
"http://is-concordia.io/MARK493","Current Issues in Marketing"
"http://is-concordia.io/MECH375","Mechanical Vibrations"
"http://is-concordia.io/INSE6140","Malware Defenses and Application Security"
"http://is-concordia.io/PSYC316","Statistical Analysis II"
"http://is-concordia.io/ELEC6351","Modern Antenna Theory"
"http://is-concordia.io/FLIT693","Mémoire incluant une réalisation médiatique"
"http://is-concordia.io/HIST281","Film in History"
"http://is-concordia.io/EDUC461","Child Studies Seminar: Early Childhood Settings"
"http://is-concordia.io/PHYS496","Honours Research Project (6 cr)"
"http://is-concordia.io/BIOL614","Advanced Topics in Ecology: Advanced Field Ecology"
"http://is-concordia.io/SCPA537","Le DÉC en milieu autochtone. Partie II"
"http://is-concordia.io/SCPA537","Aboriginal CED: Part II"
"http://is-concordia.io/MECH6581","Mechanical Behaviour of Polymer Composite Materials"
"http://is-concordia.io/MARK452","E-Marketing"
"http://is-concordia.io/PRIN291","Contemporary Relief and Woodcut I"
"http://is-concordia.io/ELEC6301","Advanced Electromagnetics"
"http://is-concordia.io/JPER425","Jazz Choir III"
"http://is-concordia.io/SCEN448","Design Field School"
"http://is-concordia.io/PHYS660","Chemical Aspects of Biophysics"
"http://is-concordia.io/FBRS397","Topics in Fibre Structures"
"http://is-concordia.io/AHSC232","Working in Task Groups"
"http://is-concordia.io/IMCA398","Special Topics in Intermedia"
"http://is-concordia.io/PSYC840","Extramural Practicum II: Child"
"http://is-concordia.io/ACCO654","Assurance and Professional Practice"
"http://is-concordia.io/DFTT451","Advanced Public Performance Design"
"http://is-concordia.io/COMS684","Media Research Laboratory"
"http://is-concordia.io/PRIN499","Special Topics in Print Media"
"http://is-concordia.io/ELEC6481","Computer-aided Analysis of Power Electronic Systems"
"http://is-concordia.io/INDU6231","Scheduling Theory"
"http://is-concordia.io/MARK457","Marketing Channels"
"http://is-concordia.io/PHOT498","Special Topics in Photography"
"http://is-concordia.io/HIST493","Honours Essay Tutorial"
"http://is-concordia.io/INSE6270","Quality-Based System Engineering"
"http://is-concordia.io/POLI214","Human Rights: An Overview"
"http://is-concordia.io/INSE6431","Ad Hoc Wireless Networks: Architectures and Protocols"
"http://is-concordia.io/SCUL311","Metal Casting: Bronze and Aluminum I"
"http://is-concordia.io/BIOL680","High-throughput Instrumentation"
"http://is-concordia.io/BIOL680","Advanced Topics in Biology: Advanced Statistics in Biological Science"
"http://is-concordia.io/SCPA412","Senior Research Seminar"
"http://is-concordia.io/ELEC6831","Digital Communications"
"http://is-concordia.io/ELEC6871","Fiber-Optic Communication Systems and Networks"
"http://is-concordia.io/ETEC681","Foundations of Distance Education"
"http://is-concordia.io/AHSC690","Practicum A"
"http://is-concordia.io/PSYC843","Extramural Practicum III: Child"
"http://is-concordia.io/EXCI258","Human Physiology I: Musculoskeletal, Neuromuscular and Bioenergetic Systems: From Rest to Exercise"
"http://is-concordia.io/ELEC6361","Acoustics"
"http://is-concordia.io/ACCO651","Financial Reporting: Comprehensive Applications"
"http://is-concordia.io/MECH463","Fluid Power Control"
"http://is-concordia.io/DRAW314","Life in the Round: Drawing the Figure from Observation I"
"http://is-concordia.io/DFTT371","Elements of Production"
"http://is-concordia.io/PSYC826","APC Practicum IV: General"
"http://is-concordia.io/ARTT472","Professional Internship II"
"http://is-concordia.io/MECH490A","Capstone Mechanical Engineering Design Project (also listed as MECH 490B, MECH490C)"
"http://is-concordia.io/ADED370","Workshops for Adult Educators"
"http://is-concordia.io/WSDB292","Feminism and Research Methods"
"http://is-concordia.io/CIVI381","Hydraulics"
"http://is-concordia.io/MSCA654","Seminar in Consulting"
"http://is-concordia.io/COEN6211","Biological Computing and Synthetic Biology"
"http://is-concordia.io/PTNG399","Special Topics in Painting"
"http://is-concordia.io/DFTT321","Costume Design Conception"
"http://is-concordia.io/SCPA301","Social Debates and Issues in Public Affairs and Public Policy"
"http://is-concordia.io/GEOG264","Programming for Environmental Sciences"
"http://is-concordia.io/LING472","Advanced Phonetics"
"http://is-concordia.io/CHEM375","Biochemistry II"
"http://is-concordia.io/FINA385","Theory of Finance I"
"http://is-concordia.io/EMBA640","Leadership"
"http://is-concordia.io/CERA392","Surface Tension"
"http://is-concordia.io/COMP6731","Pattern Recognition"
"http://is-concordia.io/MECH6551","Fracture"
"http://is-concordia.io/DFTT401","Advanced Designer's Studio"
"http://is-concordia.io/JAZZ482","Supervised Internship II"
"http://is-concordia.io/ACCO465","Advanced Assurance Services"
"http://is-concordia.io/INSE6170","Network Security Architecture and Management"
"http://is-concordia.io/GERM240","Intermediate German: Intensive Course"
"http://is-concordia.io/FLIT496","Recherche dirigée"
